Date;c;o;l;h;volume
2012-01-23;110.58;110.04;109.23;111.36;143535
2012-01-20;109.86;111.53;109.42;112.06;161673
2012-01-19;111.55;111.1;110.37;111.75;173945
2012-01-18;110.66;111.46;110.33;112.2;213897
2012-01-17;111.53;111.42;110.56;112.76;189959
2012-01-16;111.2;110.7;110.49;111.67;15274
2012-01-13;110.44;111.21;109.71;112.5;108350
2012-01-12;111.26;112.84;110.31;115.12;148852
2012-01-11;112.24;113.12;112.11;113.76;191800
2012-01-10;113.28;112.5;112.43;114.01;186772
2012-01-09;112.45;113.42;111.8;113.88;203390
2012-01-06;113.06;112.85;112.03;113.68;190831
2012-01-05;112.74;113.5;112.1;114.64;205410
2012-01-04;113.7;112.1;111.27;113.97;221268
2012-01-03;112.13;108.35;108.35;112.44;178618
2011-12-30;107.38;108;106.62;108.25;93574
2011-12-29;108.01;107.41;106.5;108.1;108319
2011-12-28;107.56;108.93;106.77;109.5;114937
2011-12-27;109.27;108.16;107.85;109.5;50676
2011-12-23;107.96;107.77;107.4;108.55;64609
2011-12-22;107.89;107.92;107.29;108.5;111157
2011-12-21;107.71;107.15;106.16;108.17;145091
2011-12-20;106.73;104.3;103.91;107.27;170239
2011-12-19;103.64;103.63;102.37;104.57;147875
2011-12-16;103.35;103.51;102.46;104.56;140082
2011-12-15;105.09;104.88;104.88;106.5;14325
2011-12-14;105.02;109.47;104.36;109.5;98846
2011-12-13;109.5;107.23;107.07;111.1;156387
2011-12-12;107.26;108.75;107;108.75;141316
2011-12-09;108.62;107.66;107.11;108.99;159308
2011-12-08;108.11;109.6;107.28;110.67;172097
2011-12-07;109.53;110.7;109;111.49;167441
2011-12-06;110.81;109.19;109.04;110.96;135056
2011-12-05;109.81;110.36;109.2;111.62;145848
2011-12-02;109.94;109.09;108.62;110.41;156653
2011-12-01;108.99;110.75;108.18;111.24;187089
2011-11-30;110.52;110.8;109.65;112.03;231067
2011-11-29;110.82;108.52;108.39;111;223511
2011-11-28;109;106.73;106.63;109.49;209091
2011-11-25;106.4;107.5;105.85;107.79;128590
2011-11-24;107.78;107.2;107.04;108.09;66692
2011-11-23;107.02;108.61;106.82;108.85;193006
2011-11-22;109.03;106.62;106.62;109.45;215453
2011-11-21;106.88;107.46;105.65;107.74;183497
2011-11-18;107.56;107.53;106.97;109.99;207453
2011-11-17;108.22;110.85;107.56;111.98;269899
2011-11-16;111.88;112.2;110.14;112.5;270998
2011-11-15;112.39;112.03;111.62;113.14;20240
2011-11-14;111.89;114.63;111.32;114.83;122947
2011-11-11;114.16;113.07;113.06;114.91;132504
2011-11-10;113.71;112.33;111.3;114.13;223768
2011-11-09;112.31;115.42;111.78;115.75;271930
2011-11-08;115;114.6;114.2;116.48;224851
2011-11-07;114.56;112.41;111.26;115.23;186133
2011-11-04;111.97;110.79;110.3;112.48;178385
2011-11-03;110.83;109.65;107.83;111.24;224717
2011-11-02;109.34;108.87;108.56;111.47;238271
2011-11-01;109.54;109.09;106.1;109.68;239030
2011-10-31;109.56;110.13;108.2;110.33;169588
2011-10-28;109.91;112.13;109.65;112.23;187750
2011-10-27;112.08;109.5;109.5;112.79;238405
2011-10-26;108.91;110.85;108.76;111.78;205830
2011-10-25;110.92;111.55;109.47;112.15;256186
2011-10-24;111.45;109.32;109.32;111.6;188006
2011-10-21;109.56;109.91;109.25;111.88;190680
2011-10-20;109.76;108.5;107.31;110.17;277562
2011-10-19;108.39;111.07;108.12;111.85;250461
2011-10-18;111.15;110.16;108.45;111.89;267355
2011-10-17;110.16;112.46;109.72;113.86;203733
2011-10-14;114.68;111.15;110.96;114.8;19214
2011-10-13;111.11;111.1;109.07;111.87;59122
2011-10-12;111.36;110.31;109.89;113;126973
2011-10-11;110.73;108.85;107.45;111.24;180794
2011-10-10;108.95;106.01;105.65;109.5;162624
2011-10-07;105.88;105.4;104.37;106.64;170247
2011-10-06;105.73;102.65;101.53;105.88;192569
2011-10-05;102.73;101.81;100.66;102.84;215939
2011-10-04;99.79;100.65;99.11;102.41;264826
2011-10-03;101.71;102;100.59;102.8;203332
2011-09-30;102.76;104.91;101.78;104.91;243642
2011-09-29;103.95;103;102.35;105.82;220409
2011-09-28;103.81;106.75;103.23;107.41;207766
2011-09-27;107.14;104.77;104.5;107.54;219790
2011-09-26;103.94;103.61;101.66;105.34;200581
2011-09-23;103.97;105.36;103.43;107;244205
2011-09-22;105.49;109.5;104.85;109.5;305825
2011-09-21;110.36;110.25;108.92;112.44;207912
2011-09-20;110.54;109.2;108.7;111.59;183665
2011-09-19;109.14;111.71;108.7;112.11;166598
2011-09-16;112.22;112.46;111.51;114.25;219606
2011-09-15;115.34;112.41;111.75;116.1;17007
2011-09-14;112.4;111.93;110.83;112.7;85044
2011-09-13;111.89;112.85;111.28;113.3;133942
2011-09-12;112.25;112.43;110.42;113.76;159203
2011-09-09;112.77;114.26;110.93;115.17;202666
2011-09-08;114.55;116.05;113.95;116.6;190728
2011-09-07;115.8;113.41;112.7;116.5;193492
2011-09-06;112.89;109.89;109.85;113.61;188944
2011-09-05;110.08;112.5;109.9;112.5;78914
2011-09-02;112.33;114.18;111.36;114.58;227677
2011-09-01;114.29;114.85;113.61;115.36;179417
2011-08-31;114.85;113.85;113.52;115.19;212628
2011-08-30;114.02;112.36;111.16;114.25;184907
2011-08-29;111.88;110.77;110.53;112.73;92598
2011-08-26;111.36;110.57;109.3;111.7;194489
2011-08-25;110.62;110.32;109;111.45;220392
2011-08-24;110.15;109.66;108.71;111;204406
2011-08-23;109.31;108.1;107.2;110.2;233272
2011-08-22;108.36;108.5;105.15;108.75;245432
2011-08-19;108.62;106.27;105.06;109.4;253158
2011-08-18;106.99;110.55;106.27;110.75;260626
2011-08-17;110.6;109.58;109.09;111.74;178711
2011-08-16;109.47;109.48;108.23;109.94;29202
2011-08-15;109.91;108.1;107.4;110;114741
2011-08-12;108.03;107.94;106.86;109.16;176266
2011-08-11;108.02;105;104.43;108.22;223108
2011-08-10;106.68;104.2;103.41;107.11;260958
2011-08-09;102.57;103.15;98.74;105.95;307861
2011-08-08;103.74;108.5;102.7;108.5;243243
2011-08-05;109.37;107.25;104.3;110.26;290606
2011-08-04;107.25;113.5;107;113.73;322548
2011-08-03;113.23;116.19;112.84;116.29;240045
2011-08-02;116.46;117;115.53;118.4;210261
2011-08-01;116.81;117;114.78;120.4;247669
2011-07-29;116.74;117.17;115.75;117.7;196458
2011-07-28;117.36;117.3;117.05;118.71;187592
2011-07-27;117.43;118.15;117.18;118.5;177126
2011-07-26;118.28;117.65;116.53;119.05;177466
2011-07-25;117.94;118.36;116.92;118.45;129314
2011-07-22;118.67;118.03;117.35;118.8;119580
2011-07-21;117.51;118.35;116.62;119.25;184004
2011-07-20;118.15;117.45;117.06;118.86;161917
2011-07-19;117.06;116.5;116.09;118.45;192535
2011-07-18;116.05;117.55;114.66;117.8;152085
2011-07-15;117.26;116.23;115.16;117.75;143920
2011-07-14;118.32;118.53;117.73;119.4;17508
2011-07-13;118.78;116.95;116.71;119.86;107671
2011-07-12;117.75;117.22;114.95;117.83;150986
2011-07-11;117.24;118.27;115.22;118.4;179635
2011-07-08;118.33;118.51;116.88;119.87;217548
2011-07-07;118.59;114.4;113.75;118.7;215109
2011-07-06;113.62;113.51;111.91;114.32;183525
2011-07-05;113.61;111.55;110.45;114.44;188858
2011-07-04;111.39;111.3;111.02;112.16;44885
2011-07-01;111.77;111.8;109.5;112.48;158446
2011-06-30;112.48;112.3;110.72;113.24;193585
2011-06-29;112.4;108.65;108.1;112.67;230746
2011-06-28;108.78;106.76;105.35;109.05;212666
2011-06-27;105.99;105.36;102.28;106.74;204812
2011-06-24;105.12;108.59;103.62;108.7;264607
2011-06-23;107.26;113.19;105.72;113.4;463810
2011-06-22;114.21;110.97;110.35;114.48;220843
2011-06-21;110.95;111.54;109.92;113.1;230172
2011-06-20;111.69;112.96;111.23;113.38;180219
2011-06-17;113.21;114.21;111.05;114.31;213256
2011-06-16;114.02;113.72;112.55;114.94;229648
2011-06-15;117.1;120.22;116.8;121.47;23991
2011-06-14;120.16;118.7;118.56;120.75;155479
2011-06-13;119.1;118.46;117.12;120.25;232153
2011-06-10;118.78;119.53;117.63;120.07;186220
2011-06-09;119.57;117.8;117.37;119.86;233045
2011-06-08;117.85;116.89;115.75;118.59;252407
2011-06-07;116.78;114.3;113.8;117.43;237247
2011-06-06;114.48;115.96;113.96;116.14;154184
2011-06-03;115.84;115.66;113.4;116.25;194131
2011-06-02;115.54;114.33;113.74;115.95;217540
2011-06-01;114.53;117.07;113.84;117.28;191586
2011-05-31;116.73;114.52;114.5;117.49;168236
2011-05-30;114.68;114.87;114.24;115;18832
2011-05-27;115.03;114.94;114.4;115.68;136988
2011-05-26;115.05;114.73;114.1;115.47;193654
2011-05-25;114.93;112;111.14;115.07;225716
2011-05-24;112.53;109.54;109.5;112.65;193632
2011-05-23;110.1;112.12;108.58;112.23;191503
2011-05-20;112.39;111.66;108.6;112.88;214849
2011-05-19;111.42;112.5;111.16;113.04;163744
2011-05-18;112.3;110.56;110.42;113.1;182842
2011-05-17;109.99;110.42;108.07;111.82;226252
2011-05-16;112.73;113.56;112;114;28086
2011-05-13;113.83;113.1;111.72;114.92;165420
2011-05-12;112.98;113.23;110.15;114.56;247292
2011-05-11;112.57;117.87;111.95;118.43;282891
2011-05-10;117.63;115.4;113.58;117.95;267712
2011-05-09;115.9;110.2;109.05;116.52;326044
2011-05-06;109.13;111.77;105.15;114.24;427365
2011-05-05;110.8;120.5;109.02;121.96;403813
2011-05-04;121.19;122.14;120.49;123.06;221789
2011-05-03;122.45;124.3;121.75;125.02;194435
2011-05-02;125.12;126.1;121.67;126.54;131016
2011-04-29;125.89;124.9;124.25;126.1;78855
2011-04-28;125.02;125.3;124.07;126.66;192582
2011-04-27;125.13;123.9;123.25;125.8;209507
2011-04-26;124.14;123.45;122.78;124.4;143811
2011-04-25;123.66;123.99;122.71;124.75;71951
2011-04-21;123.99;123.85;123.2;124.81;133917
2011-04-20;123.85;121.22;121.1;124.23;168571
2011-04-19;121.33;121.77;119.03;122.29;228889
2011-04-18;121.61;123.15;121;123.66;158605
2011-04-15;123.45;122.4;121.59;124.02;143884
2011-04-14;122.36;123.21;121.9;123.4;28238
2011-04-13;122.88;120.8;120.2;123.26;118986
2011-04-12;120.92;123.34;120;125.38;207260
2011-04-11;123.98;126.58;123;127.02;169924
2011-04-08;126.65;122.45;122.28;126.91;153923
2011-04-07;122.67;122.35;121.38;122.89;155315
2011-04-06;122.3;121.72;121.36;123.37;154915
2011-04-05;122.22;120.81;119.95;122.89;199747
2011-04-04;121.06;119.05;118.75;121.29;172877
2011-04-01;118.7;117.61;116.75;119.14;184821
2011-03-31;117.36;115.3;115.11;117.7;178835
2011-03-30;115.13;115.11;114.5;115.7;123187
2011-03-29;115.16;114.68;113.52;115.64;155799
2011-03-28;114.8;115.75;114.55;116;138658
2011-03-25;115.59;115.73;115.2;116.13;114224
2011-03-24;115.72;115.38;114.5;115.92;165366
2011-03-23;115.55;115.9;115.07;116.4;133351
2011-03-22;115.7;114.98;114.15;116.09;149464
2011-03-21;114.96;114.75;114.6;116.22;161344
2011-03-18;113.93;115.5;113.07;117.29;235366
2011-03-17;114.9;110.24;109.45;115.5;184238
2011-03-16;110.62;108.25;107.35;111.76;23225
2011-03-15;108.52;113.82;107.88;113.82;101153
2011-03-14;113.67;113.6;111.16;114.18;125650
2011-03-11;113.84;115.01;112.25;115.68;165967
2011-03-10;115.43;116.12;113.52;116.55;201416
2011-03-09;115.94;112.95;112.16;116.18;191317
2011-03-08;113.06;114.8;112.13;115.29;227052
2011-03-07;115.04;116.12;114.5;118.5;205260
2011-03-04;115.97;114.85;114.79;116.49;167586
2011-03-03;114.79;116.65;113.09;116.9;213736
2011-03-02;116.35;116.2;114.53;117.81;208292
2011-03-01;115.42;111.9;111.8;116.76;194425
2011-02-28;111.8;112.5;111.25;114.5;172912
2011-02-25;112.14;111.4;110.52;113.91;178318
2011-02-24;111.36;111.98;109.6;119.79;305885
2011-02-23;111.25;106.1;105.97;112.46;258624
2011-02-22;105.78;107.9;105.56;108.57;248646
2011-02-21;105.74;102.96;102.93;108.7;128964
2011-02-18;102.52;102.97;100.73;103.5;209576
2011-02-17;102.59;104.16;102.37;104.3;210884
2011-02-16;103.78;101.75;101.73;104.52;208417
2011-02-15;101.64;103.11;101.3;104.04;184707
2011-02-14;103.08;101.13;100.91;104.3;191735
2011-02-11;101.43;101.56;100.43;102.03;18897
2011-02-10;100.87;101.95;100.48;102.88;130453
2011-02-09;101.82;100.34;100.03;102.25;136431
2011-02-08;99.92;99.3;97.51;100.42;202988
2011-02-07;99.25;99.83;98.77;100.9;193647
2011-02-04;99.83;101.86;99.48;102.48;173531
2011-02-03;101.76;102.62;101.41;103.37;162562
2011-02-02;102.34;101.7;101.29;102.59;182248
2011-02-01;101.74;101.01;100.19;102.08;181776
2011-01-31;101.01;99.61;98.5;101.73;197707
2011-01-28;99.42;97.44;97.14;99.74;234919
2011-01-27;97.39;98.15;97.15;98.95;201584
2011-01-26;97.91;95.39;95.29;98.34;205114
2011-01-25;95.25;96.39;94.75;96.68;229708
2011-01-24;96.61;97.59;96.23;98.17;193777
2011-01-21;97.6;96.34;96.26;97.86;161784
2011-01-20;96.58;97.88;95.43;98.14;218211
2011-01-19;98.16;97.75;97.55;98.6;181435
2011-01-18;97.8;97.4;96.6;98.37;203399
2011-01-17;97.43;98.33;97.4;98.75;85289
2011-01-14;98.68;98.44;97.74;99.2;20653
2011-01-13;98.06;98.22;97.3;98.67;96063
2011-01-12;98.12;97.64;97.28;98.85;158640
2011-01-11;97.61;95.63;95.08;97.82;160417
2011-01-10;95.7;93.8;93.6;95.88;165991
2011-01-07;93.33;94.38;92.59;94.58;165974
2011-01-06;94.52;95.7;94.01;96.12;217453
2011-01-05;95.5;93.35;92.37;95.86;212403
2011-01-04;93.53;94.92;92.58;95.74;184625
2011-01-03;94.84;94.75;94.5;96.17;82668
2010-12-31;94.75;92.87;92.18;95.2;71719
2010-12-30;93.09;94.18;92.34;94.42;110395
2010-12-29;94.14;94.34;93.62;94.38;78317
2010-12-28;94.38;93.9;93.66;94.42;35354
2010-12-27;93.85;93.76;93.08;94.52;38026
2010-12-24;93.77;94.45;93.18;94.74;23316
2010-12-23;94.25;93.8;93.28;94.54;96199
2010-12-22;93.65;93.48;93.25;93.94;109913
2010-12-21;93.2;92.7;92.35;93.5;107656
2010-12-20;92.74;91.65;91.02;92.9;106864
2010-12-17;91.67;91.89;90.9;92.39;125777
2010-12-16;91.71;92.04;91.66;92.29;20779
2010-12-15;92.2;90.98;90.34;92.42;111125
2010-12-14;91.21;91.05;90.68;91.73;119095
2010-12-13;91.19;90.65;90.33;92.3;128041
2010-12-10;90.48;91.06;89.86;91.57;121138
2010-12-09;90.99;91.27;90.27;91.64;131083
2010-12-08;90.77;90.85;90.15;91.74;170407
2010-12-07;91.39;90.97;90.71;92.86;202011
2010-12-06;91.45;91.46;90.86;92.03;142247
2010-12-03;91.42;90.47;90.1;91.85;195913
2010-12-02;90.69;88.81;88.41;90.84;185728
2010-12-01;88.87;85.71;85.41;89.02;180274
2010-11-30;85.92;87.55;85.43;87.55;172886
2010-11-29;87.34;85.5;85.5;87.55;176875
2010-11-26;85.58;85.89;84.75;85.95;114251
2010-11-25;86.1;85.83;85.4;86.5;65176
2010-11-24;85.84;83.3;83.3;86.25;183965
2010-11-23;83.25;83.75;82.43;84;181850
2010-11-22;83.96;84.34;83.11;85.45;148048
2010-11-19;84.34;85.2;83.87;86.15;207656
2010-11-18;85.05;83.5;83.5;85.5;183976
2010-11-17;83.28;84.7;82.96;85.06;215567
2010-11-16;84.73;86.5;84.5;86.71;198212
2010-11-15;86.7;86.44;86.35;87.37;28407
2010-11-12;86.34;88.69;85.76;88.74;160867
2010-11-11;88.81;89.16;88.62;89.7;165062
2010-11-10;88.96;88.05;87.73;89.32;182373
2010-11-09;88.33;88.01;87.17;89.02;200879
2010-11-08;88.46;88.3;87.3;88.72;127019
2010-11-05;88.11;88.28;87.31;88.8;130633
2010-11-04;88;86.75;86.63;88.29;150413
2010-11-03;86.38;85.88;85.24;86.89;195888
2010-11-02;85.41;84.62;84.53;85.89;176791
2010-11-01;84.62;83.13;82.82;85.54;212003
2010-10-29;83.15;83.47;82.21;83.59;197774
2010-10-28;83.59;83.35;82.97;83.85;167934
2010-10-27;83.23;83.59;81.85;83.67;187587
2010-10-26;83.66;83.3;82.96;83.89;153047
2010-10-25;83.54;83.15;82.7;84.2;199144
2010-10-22;82.96;82.05;81.83;83.25;141969
2010-10-21;81.83;83.69;81.45;83.88;208824
2010-10-20;83.6;80.92;80.75;83.7;212200
2010-10-19;81.1;84.36;80.76;84.45;245994
2010-10-18;84.37;83.05;81.53;84.5;182884
2010-10-15;82.45;84.02;81.95;84.5;222424
2010-10-14;84.53;84.75;83.84;85.46;27957
2010-10-13;84.64;83.46;83.46;84.98;107293
2010-10-12;83.5;83.41;82.48;84;143197
2010-10-11;83.72;84.33;83.3;84.68;108238
2010-10-08;84.03;83.03;81.86;84.59;169157
2010-10-07;83.43;85.3;82.93;86.02;216161
2010-10-06;85.06;84.78;84.26;85.88;155267
2010-10-05;84.84;83.19;82.93;84.93;153860
2010-10-04;83.28;83.81;82.9;84.41;141040
2010-10-01;83.75;82.21;82.21;83.81;153491
2010-09-30;82.31;80.79;80.41;82.4;173945
2010-09-29;80.77;78.88;78.34;80.93;187726
2010-09-28;78.71;78.33;77.74;79.53;175700
2010-09-27;78.57;79.01;77.6;79.2;146394
2010-09-24;78.87;78;77.69;79.4;143196
2010-09-23;78.11;77.93;76.75;78.48;169286
2010-09-22;77.95;78.2;77.5;78.84;157455
2010-09-21;78.42;79.25;78;80;161032
2010-09-20;79.32;78.2;77.63;79.92;145672
2010-09-17;78.21;78.46;77.25;79.47;155045
2010-09-16;78.48;79.13;77.87;79.64;161823
2010-09-15;78.91;79.12;78.18;79.15;17660
2010-09-14;79.16;78.93;78.47;79.9;91965
2010-09-13;79.03;78.23;78.13;79.41;113936
2010-09-10;78.16;77.41;77.05;78.39;134036
2010-09-09;77.47;78.33;77;78.82;143968
2010-09-08;78.17;77.7;76.78;78.85;204521
2010-09-07;77.74;76.99;75.56;78.32;205669
2010-09-06;76.87;76.62;76.18;77.18;62903
2010-09-03;76.67;76.71;75.33;77.46;164460
2010-09-02;76.93;76.18;75.21;77.14;167831
2010-09-01;76.35;74.46;74.42;76.76;159766
2010-08-31;74.64;76.1;74.24;76.8;192766
2010-08-30;76.6;76.65;75.91;77.05;74833
2010-08-27;76.65;74.81;74.39;76.93;188036
2010-08-26;75.02;73.73;73.38;75.55;181356
2010-08-25;73.48;72.33;71.75;73.9;189407
2010-08-24;72.38;73.31;72.1;73.66;191921
2010-08-23;73.62;74.46;73.25;74.9;132873
2010-08-20;74.26;75.3;74;75.77;120706
2010-08-19;75.3;76.3;75;77.17;146843
2010-08-18;76.47;76.77;75.3;76.86;173574
2010-08-17;76.93;75.31;75.31;77.69;167822
2010-08-16;74.85;75.12;74.53;75.75;22084
2010-08-13;75.11;75.68;74.67;76.43;123239
2010-08-12;75.52;77.1;75.25;77.56;170675
2010-08-11;77.64;79.49;76.92;79.62;141997
2010-08-10;79.6;81;78.5;81.13;181384
2010-08-09;80.99;80.49;80.26;81.38;105323
2010-08-06;80.16;81.61;79.56;82.17;145822
2010-08-05;81.61;82.2;81.05;82.28;119305
2010-08-04;82.2;82.52;81.6;82.86;163166
2010-08-03;82.68;81.05;80.64;82.8;197725
2010-08-02;80.82;78.11;78.1;81.2;152055
2010-07-30;78.18;77.42;76.2;78.31;156377
2010-07-29;77.59;75.98;75.6;78.16;209063
2010-07-28;76.06;75.86;74.8;76.4;159858
2010-07-27;76.13;77.45;75.48;78.25;167475
2010-07-26;77.5;77.45;76.54;77.91;98279
2010-07-23;77.45;77.66;76.92;78.1;119509
2010-07-22;77.82;75.44;74.91;77.92;167710
2010-07-21;75.37;76.33;75.06;77.2;150599
2010-07-20;76.22;75.8;74.75;76.5;150782
2010-07-19;75.62;75.13;74.77;77.2;146290
2010-07-16;75.37;76.38;74.64;76.48;124966
2010-07-15;76.19;76.24;75.28;77.4;13595
2010-07-14;76.77;76.96;76.05;77.79;70918
2010-07-13;76.65;74.49;73.67;76.98;124022
2010-07-12;74.37;75.19;73.85;75.72;109330
2010-07-09;75.42;75.08;74.41;75.86;123288
2010-07-08;74.71;74.2;73.71;75.25;147165
2010-07-07;73.51;71.61;70.88;74.32;148095
2010-07-06;71.45;71.47;70.77;73.28;134113
2010-07-05;71.47;71.56;71.06;72.28;46916
2010-07-02;71.65;71.75;71.21;72.83;136170
2010-07-01;72.34;74.65;71.5;74.65;211211
2010-06-30;75.01;74.9;74.02;76.25;207087
2010-06-29;75.44;77.75;74.82;77.75;168850
2010-06-28;77.59;78.14;77.06;78.66;114960
2010-06-25;78.12;76.42;75.72;78.5;158177
2010-06-24;76.47;76.03;75.4;76.7;146527
2010-06-23;76.27;77.99;75.54;78.18;164564
2010-06-22;78.04;78.76;77.56;79.12;122999
2010-06-21;78.82;78.49;77.73;79.86;149054
2010-06-18;78.22;78.46;77.25;78.86;119762
2010-06-17;78.68;78.1;77.64;79.1;179204
2010-06-16;78.14;77.19;76.6;78.56;162546
2010-06-15;76.2;75.11;74.79;76.34;24506
2010-06-14;75.2;74.51;74.44;76.33;183183
2010-06-11;74.35;75.38;73.6;75.72;154979
2010-06-10;75.29;73.92;73.68;75.88;160432
2010-06-09;74.27;72.5;72.01;74.75;142450
2010-06-08;72.3;71.51;71.26;72.7;154485
2010-06-07;72.12;71.55;70.5;72.95;140827
2010-06-04;72.09;75.25;71.48;76.55;177341
2010-06-03;75.41;74.5;73.79;75.58;171232
2010-06-02;73.75;72.32;71.97;74.63;176173
2010-06-01;72.71;74.82;71.51;75.39;203027
2010-05-31;74.65;74.02;74.02;74.72;14776
2010-05-28;74.02;74.7;73.28;75.74;142577
2010-05-27;74.66;71.14;71.08;74.95;169289
2010-05-26;71.74;70.55;69.69;72.08;168443
2010-05-25;69.55;70.92;68.15;70.95;192340
2010-05-24;71.17;71.8;70.89;72.26;137702
2010-05-21;71.68;70.83;70.56;72.8;183163
2010-05-20;71.84;73.75;70.2;74.23;243991
2010-05-19;73.69;74.05;72.72;74.5;224492
2010-05-18;74.43;75.77;74.01;76.6;216552
2010-05-17;75.1;78.05;74.75;78.47;200850
2010-05-14;77.18;79.73;76.8;80;27811
2010-05-13;80.11;81.18;79.7;81.68;120461
2010-05-12;81.2;80.2;79.93;81.72;120959
2010-05-11;80.49;80.22;78.91;81;153994
2010-05-10;80.12;78.9;78.89;81.76;173960
2010-05-07;78.27;79.87;77.58;80.65;230378
2010-05-06;79.83;82.65;77.51;82.98;231806
2010-05-05;82.61;85.2;82.13;85.95;224320
2010-05-04;85.67;88.76;85.16;89.05;194514
2010-05-03;88.94;87.44;87.16;89.58;94348
2010-04-30;87.44;87.09;86.75;87.72;162736
2010-04-29;86.9;86.24;85.88;87.66;157008
2010-04-28;86.16;85.29;84.88;86.3;187868
2010-04-27;85.78;86.83;85.2;87.15;189602
2010-04-26;86.83;87.27;86.46;87.75;125025
2010-04-23;87.25;85.5;85.21;87.33;150138
2010-04-22;85.67;85.68;84.15;86.3;220268
2010-04-21;85.7;85.17;84.59;86.16;207887
2010-04-20;84.8;84.51;84.48;85.5;164015
2010-04-19;84.23;85.74;83.25;85.74;200188
